VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,11/23/2017 0:31,11/23/2017 0:45,1,4.5,1,N,48,41,2,14.5,0.5,0.5,0,0,0.3,15.8
2,11/11/2017 13:39,11/11/2017 14:53,1,13.61,1,N,132,181,1,55,0,0.5,11.16,0,0.3,66.96
1,8/14/2017 12:26,8/14/2017 12:49,3,4.5,1,N,48,13,2,19,0,0.5,0,0,0.3,19.8
1,3/13/2017 15:40,3/13/2017 15:48,1,1.1,1,N,186,68,1,7.5,0,0.5,1.65,0,0.3,9.95
2,7/16/2017 1:33,7/16/2017 1:38,1,1.29,1,N,163,164,1,6,0.5,0.5,1.46,0,0.3,8.76
2,9/1/2017 19:03,9/1/2017 19:11,2,1.54,1,N,186,163,2,7.5,1,0.5,0,0,0.3,9.3
1,5/17/2017 21:16,5/17/2017 21:22,2,1.3,1,N,249,246,2,6.5,0.5,0.5,0,0,0.3,7.8
1,11/4/2017 19:29,11/4/2017 19:37,1,1,1,N,164,113,1,7,0,0.5,1.55,0,0.3,9.35
1,9/14/2017 10:57,9/14/2017 11:08,1,1.3,1,N,237,142,1,9,0,0.5,1.95,0,0.3,11.75
1,5/13/2017 14:01,5/13/2017 14:05,1,0.7,1,N,234,170,1,5,0,0.5,0,0,0.3,5.8
1,10/5/2017 17:05,10/5/2017 17:13,2,1.1,1,N,246,230,1,7,1,0.5,2,0,0.3,10.8
2,10/10/2017 20:17,10/10/2017 20:24,1,1.24,1,N,48,246,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,3/21/2017 11:24,3/21/2017 11:49,1,8.18,1,N,87,75,1,26,0,0.5,5.36,0,0.3,32.16
2,3/4/2017 1:13,3/4/2017 1:25,1,1.7,1,N,114,13,1,9.5,0.5,0.5,1,0,0.3,11.8
2,12/7/2017 10:30,12/7/2017 10:40,1,1.36,1,N,68,158,1,8,0,0.5,1.76,0,0.3,10.56
2,2/9/2017 8:26,2/9/2017 8:43,1,2.19,1,N,161,107,2,12,0,0.5,0,0,0.3,12.8
2,11/20/2017 17:03,11/20/2017 17:13,1,1.25,1,N,142,237,1,8,1,0.5,1.96,0,0.3,11.76
2,8/28/2017 15:04,8/28/2017 15:19,1,1.42,1,N,161,50,1,10.5,0,0.5,2.82,0,0.3,14.12
2,7/27/2017 22:53,7/27/2017 22:56,1,0.45,1,N,237,161,2,4,0.5,0.5,0,0,0.3,5.3
1,11/19/2017 8:25,11/19/2017 8:36,1,6.7,1,N,138,121,2,20,0,0.5,0,0,0.3,20.8
1,12/20/2017 19:15,12/20/2017 19:25,1,2.3,1,N,50,238,1,10,1,0.5,2.3,0,0.3,14.1
2,10/2/2017 10:17,10/2/2017 10:25,1,1.15,1,N,186,50,1,7,0,0.5,1.56,0,0.3,9.36
2,7/13/2017 11:17,7/13/2017 11:23,2,0.68,1,N,158,249,2,5.5,0,0.5,0,0,0.3,6.3
2,8/9/2017 8:32,8/9/2017 9:31,1,15.89,1,N,138,87,1,53,0,0.5,10,5.76,0.3,69.56
2,9/24/2017 19:44,9/24/2017 20:10,4,5.04,1,N,13,230,2,21,0,0.5,0,0,0.3,21.8
2,2/28/2017 17:40,2/28/2017 17:55,1,1.46,1,N,237,164,1,10.5,1,0.5,3.69,0,0.3,15.99
1,1/20/2017 18:21,1/20/2017 18:34,1,1,1,N,181,97,2,9,1,0.5,0,0,0.3,10.8
1,9/18/2017 20:50,9/18/2017 20:51,1,0,1,N,145,145,2,2.5,0.5,0.5,0,0,0.3,3.8
2,12/6/2017 23:37,12/7/2017 0:06,1,18.93,2,N,132,79,2,52,0,0.5,0,0,0.3,52.8
1,5/26/2017 22:34,5/26/2017 22:39,2,0.6,1,N,144,211,2,5,0.5,0.5,0,0,0.3,6.3
2,11/14/2017 7:32,11/14/2017 8:22,1,15.48,1,N,138,88,1,45,0,0.5,8,5.76,0.3,59.56
1,1/19/2017 0:03,1/19/2017 0:09,1,1.1,1,N,230,234,2,6,0.5,0.5,0,0,0.3,7.3
1,1/27/2017 1:37,1/27/2017 1:52,1,3.8,1,N,148,225,2,15,0.5,0.5,0,0,0.3,16.3
2,4/16/2017 23:08,4/16/2017 23:24,1,6.02,1,N,229,168,2,19.5,0.5,0.5,0,0,0.3,20.8
1,3/5/2017 10:04,3/5/2017 10:13,1,1.8,1,N,186,50,2,8.5,0,0.5,0,0,0.3,9.3
2,3/14/2017 17:21,3/14/2017 17:26,1,1.74,1,N,262,74,1,7,1,0.5,1.76,0,0.3,10.56
1,2/15/2017 18:11,2/15/2017 18:15,1,0.2,1,N,162,229,2,4.5,1,0.5,0,0,0.3,6.3
2,4/29/2017 13:26,4/29/2017 13:37,1,2.06,1,N,24,75,1,10,0,0.5,2.16,0,0.3,12.96
1,1/4/2017 7:34,1/4/2017 7:45,1,1.2,1,N,162,141,2,8,0,0.5,0,0,0.3,8.8
2,11/23/2017 13:53,11/23/2017 14:03,1,0.51,1,N,158,114,1,7.5,0,0.5,0,0,0.3,8.3
2,1/24/2017 21:08,1/24/2017 21:16,1,1.65,1,N,161,137,1,8,0.5,0.5,0,0,0.3,9.3
1,11/28/2017 16:05,11/28/2017 16:08,1,0.6,1,N,48,68,2,4,1,0.5,0,0,0.3,5.8
2,8/20/2017 21:14,8/20/2017 21:21,5,1.12,1,N,249,211,2,7,0.5,0.5,0,0,0.3,8.3
1,10/30/2017 9:50,10/30/2017 10:32,3,3.7,1,N,238,186,2,25.5,0,0.5,0,0,0.3,26.3
2,8/6/2017 4:23,8/6/2017 4:33,1,1.52,1,N,42,152,2,8.5,0.5,0.5,0,0,0.3,9.8
2,5/20/2017 19:43,5/20/2017 19:51,1,1.36,1,N,142,238,1,7.5,0,0.5,1.66,0,0.3,9.96
1,8/12/2017 19:23,8/12/2017 19:52,1,5,1,N,65,230,2,21,0,0.5,0,0,0.3,21.8
2,7/21/2017 11:25,7/21/2017 11:30,1,0.76,1,N,100,230,2,5.5,0,0.5,0,0,0.3,6.3
2,2/17/2017 10:59,2/17/2017 11:11,1,2.15,1,N,263,229,1,10,0,0.5,2.16,0,0.3,12.96
2,3/8/2017 16:00,3/8/2017 16:07,1,0.67,1,N,170,186,1,6,1,0.5,1,0,0.3,8.8
1,10/3/2017 7:47,10/3/2017 8:09,2,1.7,1,N,161,234,2,14,0,0.5,0,0,0.3,14.8
1,9/3/2017 13:52,9/3/2017 14:09,2,5.2,1,N,223,93,3,18.5,0,0.5,0,0,0.3,19.3
2,5/24/2017 6:58,5/24/2017 7:02,1,0.48,1,N,75,75,2,4,0,0.5,0,0,0.3,4.8
1,3/7/2017 23:51,3/7/2017 23:57,1,2.1,1,N,264,264,1,8,0.5,0.5,1.85,0,0.3,11.15
2,8/1/2017 11:23,8/1/2017 11:47,1,2.16,1,N,162,234,1,15.5,0,0.5,3.26,0,0.3,19.56
1,3/21/2017 16:37,3/21/2017 16:47,1,1.4,1,N,114,90,1,8,1,0.5,1,0,0.3,10.8
2,4/28/2017 21:06,4/28/2017 21:28,1,4.33,1,N,162,74,1,18,0.5,0.5,5.79,0,0.3,25.09
2,1/9/2017 19:56,1/9/2017 20:28,1,16.48,1,N,132,256,1,45.5,1,0.5,9.46,0,0.3,56.76
1,12/18/2017 10:09,12/18/2017 10:34,1,4.9,1,N,170,87,1,21.5,0,0.5,4.45,0,0.3,26.75
2,3/3/2017 23:48,3/4/2017 0:01,1,2.81,1,N,170,236,1,12,0.5,0.5,2,0,0.3,15.3
1,2/13/2017 21:13,2/13/2017 21:25,1,2.4,1,N,263,48,1,11,0.5,0.5,0,0,0.3,12.3
1,6/17/2017 17:50,6/17/2017 17:52,2,0.6,1,N,141,141,1,4,0,0.5,1.4,0,0.3,6.2
2,2/26/2017 10:04,2/26/2017 10:08,1,1.01,1,N,148,107,2,5.5,0,0.5,0,0,0.3,6.3
2,10/29/2017 23:07,10/29/2017 23:26,1,6,1,N,48,116,1,19.5,0.5,0.5,3,0,0.3,23.8
2,1/6/2017 20:29,1/6/2017 20:34,1,0.61,1,N,107,137,1,5,0.5,0.5,1.26,0,0.3,7.56
2,4/15/2017 0:40,4/15/2017 0:55,4,2,1,N,234,148,1,11,0.5,0.5,2,0,0.3,14.3
2,9/18/2017 15:09,9/18/2017 15:19,6,1.89,1,N,107,232,2,9,0,0.5,0,0,0.3,9.8
2,12/13/2017 22:31,12/13/2017 22:47,3,2.24,1,N,163,68,1,12.5,0.5,0.5,2,0,0.3,15.8
1,8/2/2017 12:33,8/2/2017 12:50,1,1.9,1,N,230,234,1,12,0,0.5,3.2,0,0.3,16
2,9/3/2017 21:12,9/3/2017 21:20,1,1.16,1,N,164,161,2,7.5,0.5,0.5,0,0,0.3,8.8
1,10/13/2017 20:06,10/13/2017 20:13,1,0.5,1,N,137,170,4,5.5,0.5,0.5,0,0,0.3,6.8
1,11/24/2017 17:26,11/24/2017 17:51,1,2.6,1,N,161,144,2,17,1,0.5,0,0,0.3,18.8
1,10/4/2017 19:46,10/4/2017 19:46,1,0,1,N,132,132,2,2.5,1,0.5,0,0,0.3,4.3
2,10/3/2017 13:29,10/3/2017 13:37,1,1.21,1,N,163,237,1,7,0,0.5,1.56,0,0.3,9.36
1,5/24/2017 14:00,5/24/2017 14:18,2,4.4,1,N,137,231,1,18,0,0.5,3.38,0,0.3,22.18
2,4/5/2017 19:39,4/5/2017 19:44,1,0.54,1,N,161,229,1,4.5,1,0.5,1,0,0.3,7.3
2,9/6/2017 19:59,9/6/2017 20:21,5,7.32,1,N,237,88,1,24,0.5,0.5,5.06,0,0.3,30.36
1,9/17/2017 8:13,9/17/2017 8:19,1,1.4,1,N,48,164,2,6.5,0,0.5,0,0,0.3,7.3
2,8/1/2017 7:47,8/1/2017 8:03,1,2.81,1,N,249,161,1,12.5,0,0.5,2.66,0,0.3,15.96
2,12/17/2017 20:29,12/17/2017 20:35,2,0.92,1,N,79,68,1,6,0.5,0.5,1.46,0,0.3,8.76
1,1/10/2017 10:12,1/10/2017 10:28,1,1.9,1,N,229,43,1,12,0,0.5,2.55,0,0.3,15.35
2,7/8/2017 6:08,7/8/2017 6:11,1,0.62,1,N,4,4,2,4.5,0,0.5,0,0,0.3,5.3
1,1/19/2017 19:48,1/19/2017 19:57,1,2.1,1,N,151,142,2,8.5,1,0.5,0,0,0.3,10.3
2,2/3/2017 8:14,2/3/2017 8:15,1,0.24,1,N,236,236,1,3.5,0,0.5,0.86,0,0.3,5.16
2,4/25/2017 17:40,4/25/2017 18:01,1,1.39,1,N,143,163,1,13,1,0.5,3.7,0,0.3,18.5
1,1/5/2017 16:25,1/5/2017 16:55,1,3.5,1,N,114,141,1,19.5,1,0.5,2,0,0.3,23.3
2,6/30/2017 20:10,6/30/2017 20:18,1,0.84,1,N,113,79,1,7,0.5,0.5,2.08,0,0.3,10.38
2,6/17/2017 16:39,6/17/2017 16:53,5,2.68,1,N,17,37,1,11.5,0,0.5,2.46,0,0.3,14.76
2,3/28/2017 9:57,3/28/2017 10:26,2,10.91,1,N,138,182,1,32.5,0,0.5,7.81,5.76,0.3,46.87
1,4/8/2017 14:59,4/8/2017 15:37,1,4.5,1,N,161,88,2,23.5,0,0.5,0,0,0.3,24.3
1,6/22/2017 21:20,6/22/2017 21:31,1,1.4,1,N,162,170,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,10/12/2017 5:36,10/12/2017 5:44,1,2,1,N,170,113,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,4/10/2017 9:46,4/10/2017 9:47,1,0.4,1,N,246,246,2,3.5,0,0.5,0,0,0.3,4.3
2,6/3/2017 12:46,6/3/2017 12:52,1,0.6,1,N,186,68,1,5.5,0,0.5,1.26,0,0.3,7.56
1,3/28/2017 9:40,3/28/2017 9:48,1,0.9,1,N,238,239,2,7,0,0.5,0,0,0.3,7.8
2,12/13/2017 2:02,12/13/2017 2:03,6,0.12,1,N,161,161,3,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,1/4/2017 22:16,1/4/2017 22:25,1,1.22,1,N,48,162,2,7.5,0.5,0.5,0,0,0.3,8.8
2,7/20/2017 13:21,7/20/2017 14:21,1,17.86,3,N,170,1,1,78,0,0,0,16.5,0.3,94.8
1,4/8/2017 15:57,4/8/2017 16:11,3,1.7,1,N,48,142,1,10,0,0.5,2.7,0,0.3,13.5
2,2/19/2017 17:42,2/19/2017 17:51,3,0.7,1,N,230,162,2,7,0,0.5,0,0,0.3,7.8
1,2/22/2017 4:01,2/22/2017 4:01,1,0,1,N,90,90,3,2.5,0.5,0.5,0,0,0.3,3.8
2,4/15/2017 16:05,4/15/2017 16:19,1,1.42,1,N,162,237,1,10,0,0.5,1,0,0.3,11.8
1,9/22/2017 17:23,9/22/2017 17:28,1,0.9,1,N,238,24,1,6,1,0.5,1.2,0,0.3,9
2,2/20/2017 10:55,2/20/2017 11:24,1,8.8,1,N,161,181,2,29,0,0.5,0,0,0.3,29.8
2,1/14/2017 19:04,1/14/2017 19:05,2,0.02,1,N,106,106,2,2.5,0,0.5,0,0,0.3,3.3
2,12/27/2017 12:40,12/27/2017 12:56,6,1.28,1,N,186,230,2,11,0,0.5,0,0,0.3,11.8
1,4/20/2017 10:15,4/20/2017 10:23,1,0.4,1,N,236,236,1,6,0,0.5,0.34,0,0.3,7.14
2,4/20/2017 21:29,4/20/2017 21:33,1,0.79,1,N,107,107,2,5,0.5,0.5,0,0,0.3,6.3
2,8/19/2017 21:35,8/19/2017 21:45,1,1.7,1,N,234,144,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,8/27/2017 22:13,8/27/2017 22:23,1,2.19,1,N,239,48,1,10,0.5,0.5,2.82,0,0.3,14.12
1,4/1/2017 17:45,4/1/2017 17:54,1,0.9,1,N,230,162,2,7,0,0.5,0,0,0.3,7.8
2,6/22/2017 10:34,6/22/2017 10:47,1,1,1,N,113,234,1,9,0,0.5,1.96,0,0.3,11.76
1,2/18/2017 14:34,2/18/2017 14:48,1,2.5,1,N,246,249,1,12.5,0,0.5,3.95,0,0.3,17.25
2,12/9/2017 17:07,12/9/2017 17:28,1,3.42,1,N,79,141,1,15.5,0,0.5,3.26,0,0.3,19.56
1,6/20/2017 13:33,6/20/2017 13:49,1,1.7,1,N,186,234,2,11.5,0,0.5,0,0,0.3,12.3
2,6/3/2017 2:28,6/3/2017 2:42,1,2.42,1,N,148,90,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2/1/2017 7:28,2/1/2017 7:36,1,2.89,1,N,262,137,2,10.5,0,0.5,0,0,0.3,11.3
2,11/17/2017 19:01,11/17/2017 19:05,1,0.64,1,N,236,236,1,4.5,1,0.5,1.26,0,0.3,7.56
1,1/15/2017 11:45,1/15/2017 11:56,1,2,1,N,238,263,1,10,0,0.5,2.15,0,0.3,12.95
2,11/28/2017 19:07,11/28/2017 19:21,5,1.97,1,N,233,140,1,10.5,1,0.5,3.08,0,0.3,15.38
2,9/21/2017 22:10,9/21/2017 22:14,1,1.03,1,N,255,112,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/3/2017 9:24,1/3/2017 9:38,1,1.77,1,N,107,144,1,10,0,0.5,1,0,0.3,11.8
1,1/20/2017 17:48,1/20/2017 18:27,1,8.6,1,N,138,236,1,31,1,0.5,7.65,5.54,0.3,45.99
1,3/15/2017 6:53,3/15/2017 6:59,1,1,1,N,230,161,1,6.5,0,0.5,1.45,0,0.3,8.75
1,4/18/2017 22:30,4/18/2017 22:32,1,0.9,1,N,75,74,1,4.5,0.5,0.5,0,0,0.3,5.8
2,2/26/2017 16:41,2/26/2017 17:21,1,13.31,1,N,138,61,1,41,0,0.5,5,0,0.3,46.8
2,3/17/2017 20:02,3/17/2017 20:36,5,5.29,1,N,107,238,1,23.5,0.5,0.5,4.96,0,0.3,29.76
1,4/13/2017 20:27,4/13/2017 20:38,1,1.5,1,N,161,234,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,6/18/2017 13:35,6/18/2017 13:57,2,7.48,1,N,161,231,1,24,0,0.5,2,0,0.3,26.8
1,11/4/2017 17:23,11/4/2017 17:53,1,1.6,1,N,158,79,1,18,0,0.5,3.76,0,0.3,22.56
2,12/12/2017 8:41,12/12/2017 9:13,5,6.98,1,N,237,87,1,27,0,0.5,8.34,0,0.3,36.14
2,8/24/2017 18:53,8/24/2017 19:24,1,4.33,1,N,234,262,1,21.5,1,0.5,4.66,0,0.3,27.96
1,6/9/2017 8:17,6/9/2017 8:28,1,4.6,1,N,132,10,2,15,0,0.5,0,0,0.3,15.8
1,2/6/2017 9:05,2/6/2017 9:13,1,0.8,1,N,186,107,1,6.5,0,0.5,1.45,0,0.3,8.75
1,6/27/2017 20:30,6/27/2017 20:43,2,2,1,N,79,90,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,11/6/2017 19:43,11/6/2017 19:47,1,0.42,1,N,43,236,1,4,1,0.5,0.87,0,0.3,6.67
1,6/19/2017 7:52,6/19/2017 8:13,1,3.2,1,N,158,162,2,15.5,0,0.5,0,0,0.3,16.3
2,12/21/2017 21:31,12/21/2017 22:11,6,18.17,1,N,132,145,1,51.5,0.5,0.5,0,0,0.3,52.8
1,5/4/2017 9:51,5/4/2017 10:07,1,1.2,1,N,113,137,2,10.5,0,0.5,0,0,0.3,11.3
1,9/30/2017 18:23,9/30/2017 18:36,2,1.7,1,N,107,114,1,10,0,0.5,1.62,0,0.3,12.42
2,1/22/2017 5:52,1/22/2017 5:54,3,0.68,1,N,237,140,1,4,0.5,0.5,1.06,0,0.3,6.36
1,7/9/2017 15:10,7/9/2017 15:15,1,0.6,1,N,209,88,2,5,0,0.5,0,0,0.3,5.8
1,1/7/2017 6:28,1/7/2017 6:39,1,2.1,1,N,186,229,2,10,0,0.5,0,0,0.3,10.8
2,5/18/2017 16:00,5/18/2017 16:23,1,1.4,1,N,230,164,2,14,1,0.5,0,0,0.3,15.8
1,11/2/2017 7:59,11/2/2017 8:09,1,1.2,1,N,237,230,1,8,0,0.5,1.75,0,0.3,10.55
2,3/10/2017 13:11,3/10/2017 13:23,5,1.25,1,N,158,234,2,9,0,0.5,0,0,0.3,9.8
1,10/21/2017 8:55,10/21/2017 9:07,4,2.4,1,N,162,68,2,10,0,0.5,0,0,0.3,10.8
2,2/10/2017 9:46,2/10/2017 10:18,5,5.55,1,N,166,100,1,24.5,0,0.5,1,0,0.3,26.3
2,5/16/2017 17:00,5/16/2017 17:10,2,0.9,1,N,237,43,1,8,1,0.5,1.96,0,0.3,11.76
2,4/11/2017 2:33,4/11/2017 2:43,6,4.44,1,N,164,75,1,14,0.5,0.5,3.82,0,0.3,19.12
2,1/12/2017 21:24,1/12/2017 22:00,1,7.66,1,N,164,112,1,29,0.5,0.5,4,0,0.3,34.3
2,1/11/2017 21:22,1/11/2017 21:24,3,0.42,1,N,87,261,2,3.5,0.5,0.5,0,0,0.3,4.8
2,12/28/2017 15:18,12/28/2017 15:26,1,1.21,1,N,237,236,2,7.5,0,0.5,0,0,0.3,8.3
2,7/9/2017 14:02,7/9/2017 14:10,1,1.35,1,N,137,162,2,7.5,0,0.5,0,0,0.3,8.3
2,6/29/2017 7:52,6/29/2017 7:56,5,0.91,1,N,48,230,1,5,0,0.5,1.16,0,0.3,6.96
2,5/12/2017 10:25,5/12/2017 10:29,5,0.7,1,N,90,68,1,4.5,0,0.5,1.06,0,0.3,6.36
2,11/4/2017 23:04,11/4/2017 23:22,2,2.23,1,N,79,87,1,13,0.5,0.5,1.7,0,0.3,16
2,5/7/2017 2:14,5/7/2017 2:30,2,3.39,1,N,141,68,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,3/5/2017 16:00,3/5/2017 16:03,1,0.41,1,N,238,238,2,4,0,0.5,0,0,0.3,4.8
2,12/18/2017 13:08,12/18/2017 13:22,1,2.66,1,N,234,13,1,12,0,0.5,2.56,0,0.3,15.36
2,9/24/2017 23:45,9/25/2017 0:15,1,17.99,2,N,132,234,1,52,0,0.5,14.64,5.76,0.3,73.2
1,11/29/2017 19:11,11/29/2017 19:16,1,0.8,1,N,100,234,1,5,1,0.5,1.35,0,0.3,8.15
2,2/18/2017 6:53,2/18/2017 7:00,1,1.09,1,N,137,100,1,6.5,0,0.5,0.7,0,0.3,8
1,11/4/2017 4:02,11/4/2017 4:10,1,2.6,1,N,65,217,2,10.5,0.5,0.5,0,0,0.3,11.8
2,4/22/2017 12:16,4/22/2017 12:23,6,0.77,1,N,229,237,1,6.5,0,0.5,1.82,0,0.3,9.12
2,3/18/2017 19:41,3/18/2017 19:49,1,0.69,1,N,249,90,2,6.5,0,0.5,0,0,0.3,7.3
1,11/4/2017 19:48,11/4/2017 20:04,1,2.5,1,N,75,229,1,12.5,0,0.5,1.8,0,0.3,15.1
1,2/2/2017 12:34,2/2/2017 13:02,1,7.4,1,N,87,236,1,27,0,0.5,5.55,0,0.3,33.35
1,12/14/2017 16:16,12/14/2017 16:39,1,3.5,1,N,170,263,1,16.5,1,0.5,2.75,0,0.3,21.05
1,2/28/2017 18:30,2/28/2017 19:09,1,18.4,2,N,132,48,2,52,4.5,0.5,0,5.54,0.3,62.84
2,5/9/2017 18:12,5/9/2017 18:23,1,1.46,1,N,90,79,1,9,1,0.5,2.16,0,0.3,12.96
1,7/22/2017 9:24,7/22/2017 9:33,1,1.1,1,N,230,162,1,7.5,0,0.5,1.5,0,0.3,9.8
1,3/16/2017 0:16,3/16/2017 0:22,1,1.2,1,N,137,233,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,4/23/2017 14:59,4/23/2017 15:05,1,1,1,N,68,249,2,6.5,0,0.5,0,0,0.3,7.3
2,12/9/2017 16:58,12/9/2017 17:03,1,0.75,1,N,263,263,1,5.5,0,0.5,1.26,0,0.3,7.56
2,4/4/2017 9:29,4/4/2017 9:38,1,0.7,1,N,186,48,1,7,0,0.5,1.56,0,0.3,9.36
1,10/6/2017 8:44,10/6/2017 9:03,2,4.5,1,N,50,13,1,16.5,0,0.5,3.45,0,0.3,20.75
1,7/26/2017 20:39,7/26/2017 21:10,1,5.9,1,N,68,202,1,23.5,0.5,0.5,4.95,0,0.3,29.75
2,11/11/2017 1:08,11/11/2017 1:15,1,0.84,1,N,234,107,1,6,0.5,0.5,1.46,0,0.3,8.76
2,11/21/2017 9:58,11/21/2017 10:11,3,0.7,1,N,170,100,1,8.5,0,0.5,1,0,0.3,10.3
1,1/1/2017 23:42,1/2/2017 0:04,1,9.2,1,N,132,177,1,28.5,0.5,0.5,3,0,0.3,32.8
2,6/2/2017 8:56,6/2/2017 9:13,1,2.12,1,N,113,13,1,12,0,0.5,2,0,0.3,14.8
1,9/22/2017 23:14,9/22/2017 23:32,1,3.1,1,N,255,97,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,8/20/2017 11:56,8/20/2017 12:19,5,11.26,1,N,233,138,1,32,0,0.5,9.64,5.76,0.3,48.2
1,5/2/2017 11:10,5/2/2017 11:19,1,0.8,1,N,170,234,1,7.5,0,0.5,1.65,0,0.3,9.95
2,10/14/2017 21:59,10/14/2017 22:16,5,2.94,1,N,142,151,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,6/27/2017 21:38,6/27/2017 21:50,1,4,1,N,13,48,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,6/5/2017 12:51,6/5/2017 13:07,1,4.73,2,N,228,88,2,52,0,0.5,0,5.76,0.3,58.56
2,12/16/2017 0:49,12/16/2017 1:00,1,2.29,1,N,24,262,1,10.5,0.5,0.5,1,0,0.3,12.8
2,2/1/2017 10:25,2/1/2017 10:41,1,1.28,1,N,163,233,2,11,0,0.5,0,0,0.3,11.8
1,12/7/2017 17:09,12/7/2017 17:24,1,0.9,1,N,163,186,1,10,1,0.5,2.5,0,0.3,14.3
2,5/4/2017 21:51,5/4/2017 21:59,1,0.86,1,N,211,79,2,6.5,0.5,0.5,0,0,0.3,7.8
2,10/14/2017 17:58,10/14/2017 18:08,1,0.84,1,N,249,114,2,8,0,0.5,0,0,0.3,8.8
2,3/2/2017 17:06,3/2/2017 17:16,6,1.23,1,N,234,170,2,8,1,0.5,0,0,0.3,9.8
1,12/9/2017 12:28,12/9/2017 12:33,1,0.8,1,N,166,41,1,5,0,0.5,1.15,0,0.3,6.95
2,2/18/2017 12:44,2/18/2017 13:29,6,25.69,1,N,132,106,1,69.5,0,0.5,14.06,0,0.3,84.36
2,2/24/2017 19:53,2/24/2017 19:57,5,0.58,1,N,107,137,2,5,1,0.5,0,0,0.3,6.8
1,5/17/2017 15:37,5/17/2017 15:39,1,0.2,1,N,239,239,2,3.5,0,0.5,0,0,0.3,4.3
1,1/2/2017 17:03,1/2/2017 17:06,1,0.9,1,N,237,236,1,5,0,0.5,1.15,0,0.3,6.95
2,1/9/2017 10:00,1/9/2017 10:08,1,0.61,1,N,142,163,1,6.5,0,0.5,2.19,0,0.3,9.49
2,4/15/2017 22:41,4/15/2017 22:52,1,0.84,1,N,48,161,2,8,0.5,0.5,0,0,0.3,9.3
1,8/28/2017 23:21,8/28/2017 23:25,1,0.8,1,N,263,237,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,8/9/2017 16:07,8/9/2017 16:14,1,1.75,1,N,238,48,1,8,1,0.5,1.2,0,0.3,11
1,2/26/2017 3:09,2/26/2017 3:11,1,0.3,1,N,42,42,2,3.5,0.5,0.5,0,0,0.3,4.8
2,5/2/2017 3:46,5/2/2017 3:52,1,1.89,1,N,41,42,2,7.5,0.5,0.5,0,0,0.3,8.8
1,1/14/2017 7:00,1/14/2017 7:00,1,0,1,N,208,208,1,2.5,0,0.5,6.7,0,0.3,10
1,1/5/2017 7:57,1/5/2017 8:01,3,0.8,1,N,141,236,1,5,0,0.5,1.74,0,0.3,7.54
2,4/21/2017 1:28,4/21/2017 1:34,5,1.1,1,N,148,107,2,6.5,0.5,0.5,0,0,0.3,7.8
2,1/24/2017 13:01,1/24/2017 13:10,3,1.14,1,N,246,186,2,7.5,0,0.5,0,0,0.3,8.3
2,1/24/2017 9:11,1/24/2017 9:29,1,2.19,1,N,142,164,1,12.5,0,0.5,3.99,0,0.3,17.29
1,5/25/2017 16:34,5/25/2017 17:03,1,2.2,1,N,170,48,1,17,1,0.5,5.6,0,0.3,24.4
1,3/11/2017 0:02,3/11/2017 0:41,1,7.9,1,N,246,17,1,30.5,0.5,0.5,7.95,0,0.3,39.75
1,2/3/2017 15:44,2/3/2017 16:25,2,6.1,1,N,230,256,1,28,0,0.5,8.6,0,0.3,37.4
1,10/27/2017 5:53,10/27/2017 6:20,1,15,1,N,226,132,3,41.5,0.5,0.5,0,0,0.3,42.8
1,2/27/2017 20:29,2/27/2017 20:47,2,4.7,1,N,113,238,1,16,0.5,0.5,3.45,0,0.3,20.75
2,2/3/2017 21:50,2/3/2017 22:02,6,3.63,1,N,107,209,1,13,0.5,0.5,2.86,0,0.3,17.16
1,6/6/2017 22:56,6/6/2017 23:01,3,1,1,N,162,100,1,6,0.5,0.5,2,0,0.3,9.3
2,3/9/2017 20:16,3/9/2017 20:26,1,1.48,1,N,230,234,1,8,0.5,0.5,1,0,0.3,10.3
1,5/13/2017 9:01,5/13/2017 9:04,1,0.5,1,N,48,48,1,4,0,0.5,0.95,0,0.3,5.75
1,6/25/2017 4:08,6/25/2017 4:31,3,10.7,1,N,186,133,1,32.5,0.5,0.5,6.75,0,0.3,40.55
2,5/13/2017 14:33,5/13/2017 14:50,2,3.13,1,N,13,232,1,14,0,0.5,3.7,0,0.3,18.5
2,6/4/2017 3:01,6/4/2017 3:16,1,3.33,1,N,234,232,2,13,0.5,0.5,0,0,0.3,14.3
